id,Authors,Transform,CorrelationCoefficient,StandardError,Tstatistic,Observations,DegreesofFreedom,LaggedDependentVariable,CrossSection,CountryFixedEffects,StartYear,EndYear,AdvancedCountriesOnly,DevelopingCountriesOnly,MixofCountries,NonOLS,JournalName,DevelopmentJournal,YearofPublication,JournalImpactFactor,Primary,Crossauthor,Prior,Gini,TopIncomeShare,BottomIncomeShare,Theil,IncomeShareRatio,HighLowSkilled,OtherIneqVar,TradeGlobalization,FinancialGlobalization,OverallEconomicGlobalization,DataHyperGlobalizationOnly,SocialSpending,IncomeLevel,GDPgrowth,Unemployment,Population,Education,Democracy,PartisanPolitics,Technology
14,Reuveny and Li 2003,1,-0.0012,0.0007,-1.714285714,142,133,1,0,0,1960,1996,0,0,1,1,Comparative Political Studies,0,2003,2.919,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
14,Reuveny and Li 2003,1,0.0057,0.0188,0.303191489,142,133,1,0,0,1960,1996,0,0,1,1,Comparative Political Studies,0,2003,2.919,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
14,Reuveny and Li 2003,1,0.0686,0.0187,3.668449198,142,133,1,0,0,1960,1996,0,0,1,1,Comparative Political Studies,0,2003,2.919,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
14,Reuveny and Li 2003,1,-0.0002,0.0001,-2,104,95,1,0,0,1960,1996,0,0,1,0,Comparative Political Studies,0,2003,2.919,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
14,Reuveny and Li 2003,1,0.0041,0.0035,1.171428571,104,95,1,0,0,1960,1996,0,0,1,0,Comparative Political Studies,0,2003,2.919,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
14,Reuveny and Li 2003,1,0.0103,0.0029,3.551724138,104,95,1,0,0,1960,1996,0,0,1,0,Comparative Political Studies,0,2003,2.919,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
15,Roine et al. 2009,1,-8.83,2.26,-3.907079646,126,86,0,0,1,1900,2000,0,0,1,1,Journal of Public Economics,0,2009,1.905,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15,Roine et al. 2009,1,-2.46,2.55,-0.964705882,92,51,0,0,1,1900,2000,0,0,1,1,Journal of Public Economics,0,2009,1.905,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15,Roine et al. 2009,1,-0.24,2.42,-0.099173554,99,61,0,0,1,1900,2000,0,0,1,1,Journal of Public Economics,0,2009,1.905,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15,Roine et al. 2009,1,0.41,3.75,0.109333333,77,38,0,0,1,1900,2000,0,0,1,1,Journal of Public Economics,0,2009,1.905,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15,Roine et al. 2009,-1,3.29,4.4,0.747727273,99,63,0,0,1,1900,2000,0,0,1,1,Journal of Public Economics,0,2009,1.905,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
15,Roine et al. 2009,-1,0.14,5.05,0.027722772,77,38,0,0,1,1900,2000,0,0,1,1,Journal of Public Economics,0,2009,1.905,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
15,Roine et al. 2009,1,-0.01,0.08,-0.125,109,73,0,0,1,1900,2000,0,0,1,1,Journal of Public Economics,0,2009,1.905,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15,Roine et al. 2009,1,-0.06,0.09,-0.666666667,87,47,0,0,1,1900,2000,0,0,1,1,Journal of Public Economics,0,2009,1.905,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15,Roine et al. 2009,1,-0.07,0.09,-0.777777778,126,89,0,0,1,1900,2000,0,0,1,1,Journal of Public Economics,0,2009,1.905,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15,Roine et al. 2009,1,0.14,0.11,1.272727273,92,51,0,0,1,1900,2000,0,0,1,1,Journal of Public Economics,0,2009,1.905,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15,Roine et al. 2009,1,-9.15,2.26,-4.048672566,126,84,0,0,1,1900,2000,0,0,1,1,Journal of Public Economics,0,2009,1.905,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15,Roine et al. 2009,1,-8.49,2.26,-3.756637168,126,84,0,0,1,1900,2000,0,0,1,1,Journal of Public Economics,0,2009,1.905,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15,Roine et al. 2009,1,-0.34,2.45,-0.13877551,99,57,0,0,1,1900,2000,0,0,1,1,Journal of Public Economics,0,2009,1.905,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15,Roine et al. 2009,1,-0.78,2.31,-0.337662338,99,57,0,0,1,1900,2000,0,0,1,1,Journal of Public Economics,0,2009,1.905,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15,Roine et al. 2009,1,-8.84,2.26,-3.911504425,126,85,0,0,1,1900,2000,0,0,1,1,Journal of Public Economics,0,2009,1.905,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15,Roine et al. 2009,1,-9.91,2.42,-4.095041322,126,85,0,0,1,1900,2000,0,0,1,1,Journal of Public Economics,0,2009,1.905,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15,Roine et al. 2009,1,0.41,2.69,0.152416357,99,58,0,0,1,1900,2000,0,0,1,1,Journal of Public Economics,0,2009,1.905,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15,Roine et al. 2009,1,-1.51,2.5,-0.604,99,58,0,0,1,1900,2000,0,0,1,1,Journal of Public Economics,0,2009,1.905,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15,Roine et al. 2009,1,-0.78,2.34,-0.333333333,112,81,0,0,1,1945,2000,0,0,1,1,Journal of Public Economics,0,2009,1.905,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15,Roine et al. 2009,1,2.4,2.6,0.923076923,110,70,0,0,1,1900,2000,0,0,1,1,Journal of Public Economics,0,2009,1.905,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15,Roine et al. 2009,1,-8.4,2.52,-3.333333333,103,62,0,0,1,1900,2000,0,0,1,1,Journal of Public Economics,0,2009,1.905,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15,Roine et al. 2009,1,-3.35,1.67,-2.005988024,142,103,0,0,1,1900,2000,0,0,1,1,Journal of Public Economics,0,2009,1.905,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15,Roine et al. 2009,1,1.1,0.31,3.548387097,115,73,0,0,1,1900,2000,0,0,1,1,Journal of Public Economics,0,2009,1.905,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15,Roine et al. 2009,1,-0.01,2.57,-0.003891051,93,64,0,0,1,1945,2000,0,0,1,1,Journal of Public Economics,0,2009,1.905,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15,Roine et al. 2009,1,3.96,4.3,0.920930233,114,75,0,0,1,1900,2000,0,0,1,1,Journal of Public Economics,0,2009,1.905,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15,Roine et al. 2009,1,0.52,3.31,0.157099698,82,42,0,0,1,1900,2000,0,0,1,1,Journal of Public Economics,0,2009,1.905,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15,Roine et al. 2009,1,-2.95,3.1,-0.951612903,91,54,0,0,1,1900,2000,0,0,1,1,Journal of Public Economics,0,2009,1.905,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15,Roine et al. 2009,1,-0.32,2.45,-0.130612245,99,61,0,0,1,1900,2000,0,0,1,1,Journal of Public Economics,0,2009,1.905,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
16,Roser and Crespo Cuaresma 2016,1,0.457,0.117179487,3.9,849,768,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
16,Roser and Crespo Cuaresma 2016,1,0.076,0.039175258,1.94,849,768,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
16,Roser and Crespo Cuaresma 2016,1,0.0276,0.009684211,2.85,849,768,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
16,Roser and Crespo Cuaresma 2016,1,0.0487,0.045514019,1.07,849,768,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
16,Roser and Crespo Cuaresma 2016,1,0.0215,0.009471366,2.27,849,768,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
16,Roser and Crespo Cuaresma 2016,1,0.0131,0.004962121,2.64,849,768,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
16,Roser and Crespo Cuaresma 2016,1,0.0121,0.005817308,2.08,849,768,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
16,Roser and Crespo Cuaresma 2016,1,0.408,0.131189711,3.11,1031,773,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16,Roser and Crespo Cuaresma 2016,1,0.753,0.145086705,5.19,850,954,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16,Roser and Crespo Cuaresma 2016,1,0.457,0.117179487,3.9,849,769,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
16,Roser and Crespo Cuaresma 2016,1,0.221,0.131547619,1.68,564,768,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
16,Roser and Crespo Cuaresma 2016,1,0.33,0.115789474,2.85,744,483,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
16,Roser and Crespo Cuaresma 2016,1,0.238,0.138372093,1.72,447,365,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
16,Roser and Crespo Cuaresma 2016,1,0.0157,0.009235294,1.7,447,365,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
16,Roser and Crespo Cuaresma 2016,1,-0.0148,0.016818182,-0.88,447,365,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
16,Roser and Crespo Cuaresma 2016,1,0.348,0.122535211,2.84,744,662,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
16,Roser and Crespo Cuaresma 2016,1,0.334,0.115972222,2.88,744,662,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0
16,Roser and Crespo Cuaresma 2016,1,0.332,0.116083916,2.86,744,662,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
16,Roser and Crespo Cuaresma 2016,1,0.345,0.118965517,2.9,744,662,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
16,Roser and Crespo Cuaresma 2016,1,0.34,0.119298246,2.85,744,661,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
16,Roser and Crespo Cuaresma 2016,1,0.259,0.187681159,1.38,744,665,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
16,Roser and Crespo Cuaresma 2016,1,0.38,0.18627451,2.04,744,662,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
16,Roser and Crespo Cuaresma 2016,1,0.15,0.129310345,1.16,326,263,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
16,Roser and Crespo Cuaresma 2016,1,0.302,0.151,2,523,456,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
17,Rueda and Pontusson 2000,1,0.0004,0.009,0.044444444,217,192,1,0,1,1973,1995,1,0,0,1,World Politics,0,2000,3.25,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
18,Wu and Hsu 2012,1,1.567,0.521,3.007677543,54,46,1,0,0,1980,2005,0,0,1,0,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18,Wu and Hsu 2012,1,-0.021,0.021,-1,54,46,1,0,0,1980,2005,0,0,1,0,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18,Wu and Hsu 2012,1,1.491,0.737,2.023066486,54,46,1,0,0,1980,2005,0,0,1,0,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18,Wu and Hsu 2012,1,-0.033,0.025,-1.32,54,46,1,0,0,1980,2005,0,0,1,0,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18,Wu and Hsu 2012,1,1.672,0.511,3.272015656,54,46,1,0,0,1980,2005,0,0,1,0,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18,Wu and Hsu 2012,1,-0.03,0.02,-1.5,54,46,1,0,0,1980,2005,0,0,1,0,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18,Wu and Hsu 2012,1,4.72,0.695,6.791366906,21,13,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18,Wu and Hsu 2012,1,-0.032,0.029,-1.103448276,21,13,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18,Wu and Hsu 2012,1,5.521,1.084,5.093173432,13,5,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18,Wu and Hsu 2012,1,0.001,0.039,0.025641026,13,5,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18,Wu and Hsu 2012,1,4.64,1.172,3.959044369,16,8,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18,Wu and Hsu 2012,1,-0.021,0.035,-0.6,16,8,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18,Wu and Hsu 2012,1,1.331,0.355,3.749295775,33,25,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18,Wu and Hsu 2012,1,-0.047,0.023,-2.043478261,33,25,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18,Wu and Hsu 2012,1,1.07,0.416,2.572115385,41,33,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18,Wu and Hsu 2012,1,-0.033,0.025,-1.32,41,33,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18,Wu and Hsu 2012,1,1.649,0.44,3.747727273,38,30,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18,Wu and Hsu 2012,1,-0.03,0.016,-1.875,38,30,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18,Wu and Hsu 2012,1,3.167,0.823,3.848116646,32,25,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18,Wu and Hsu 2012,1,-0.034,0.025,-1.36,32,25,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18,Wu and Hsu 2012,1,0.962,0.417,2.306954436,22,25,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18,Wu and Hsu 2012,1,-0.056,0.04,-1.4,22,25,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18,Wu and Hsu 2012,1,3.774,0.436,8.655963303,29,21,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18,Wu and Hsu 2012,1,-0.062,0.018,-3.444444444,29,21,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18,Wu and Hsu 2012,1,0.708,0.325,2.178461538,25,17,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18,Wu and Hsu 2012,1,0.005,0.029,0.172413793,25,17,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18,Wu and Hsu 2012,1,4.613,2.572,1.793545879,40,32,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18,Wu and Hsu 2012,1,-0.091,0.032,-2.84375,40,32,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18,Wu and Hsu 2012,1,0.545,0.245,2.224489796,14,6,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18,Wu and Hsu 2012,1,0.004,0.03,0.133333333,14,6,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19,Han et al. 2012,-1,0.005,0.024,0.208333333,222859,820,0,0,1,1988,2008,0,1,0,1,Journal of International Economics,0,2012,2.168,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
19,Han et al. 2012,1,0.058,0.02,2.9,222859,820,0,0,1,1988,2008,0,1,0,1,Journal of International Economics,0,2012,2.168,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
19,Han et al. 2012,1,0.126,0.038,3.315789474,222859,820,0,0,1,1988,2008,0,1,0,1,Journal of International Economics,0,2012,2.168,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
19,Han et al. 2012,-1,-0.003,0.008,-0.375,222859,820,0,0,1,1988,2008,0,1,0,1,Journal of International Economics,0,2012,2.168,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
19,Han et al. 2012,1,0.007,0.002,3.5,222859,820,0,0,1,1988,2008,0,1,0,1,Journal of International Economics,0,2012,2.168,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
19,Han et al. 2012,1,0.026,0.011,2.363636364,222859,820,0,0,1,1988,2008,0,1,0,1,Journal of International Economics,0,2012,2.168,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
19,Han et al. 2012,-1,0.075,0.031,2.419354839,222859,820,0,0,1,1988,2008,0,1,0,1,Journal of International Economics,0,2012,2.168,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
19,Han et al. 2012,1,0.122,0.06,2.033333333,222859,820,0,0,1,1988,2008,0,1,0,1,Journal of International Economics,0,2012,2.168,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
19,Han et al. 2012,1,0.181,0.033,5.484848485,222859,820,0,0,1,1988,2008,0,1,0,1,Journal of International Economics,0,2012,2.168,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
19,Han et al. 2012,-1,-0.007,0.0014,-5,222859,820,0,0,1,1988,2008,0,1,0,1,Journal of International Economics,0,2012,2.168,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
19,Han et al. 2012,-1,-0.009,0.0032,-2.8125,222859,820,0,0,1,1988,2008,0,1,0,1,Journal of International Economics,0,2012,2.168,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
19,Han et al. 2012,-1,-0.011,0.0043,-2.558139535,222859,820,0,0,1,1988,2008,0,1,0,1,Journal of International Economics,0,2012,2.168,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
20,Alderson and Nielsen 2002,1,2.341,0.944332392,2.479,187,179,0,0,0,1967,1992,1,0,0,1,American Journal of Sociology,0,2002,3.764,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
20,Alderson and Nielsen 2002,1,1.772,0.967248908,1.832,187,177,0,0,0,1967,1992,1,0,0,1,American Journal of Sociology,0,2002,3.764,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
20,Alderson and Nielsen 2002,1,1.682,0.809042809,2.079,184,171,0,0,0,1967,1992,1,0,0,1,American Journal of Sociology,0,2002,3.764,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
20,Alderson and Nielsen 2002,1,1.038,0.805900621,1.288,184,169,0,0,0,1967,1992,1,0,0,1,American Journal of Sociology,0,2002,3.764,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
21,Elmawazini et al. 2013,1,0.21374,0.550025733,0.3886,128,116,0,0,1,1992,2007,0,1,0,0,The Journal of Developing Areas,1,2013,0.001,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21,Elmawazini et al. 2013,1,0.018272,0.007090415,2.577,128,116,0,0,1,1992,2007,0,1,0,1,The Journal of Developing Areas,1,2013,0.001,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21,Elmawazini et al. 2013,1,0.0000009,3.30E-06,0.2725,128,116,0,0,1,1992,2007,0,1,0,0,The Journal of Developing Areas,1,2013,0.001,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
21,Elmawazini et al. 2013,1,0.000000884,1.82E-07,4.864,128,116,0,0,1,1992,2007,0,1,0,1,The Journal of Developing Areas,1,2013,0.001,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
21,Elmawazini et al. 2013,1,9.16E-07,1.13E-07,8.085,128,116,0,0,1,1992,2007,0,1,0,1,The Journal of Developing Areas,1,2013,0.001,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
21,Elmawazini et al. 2013,1,0.19172,0.022691443,8.449,128,116,0,0,1,1992,2007,0,1,0,1,The Journal of Developing Areas,1,2013,0.001,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21,Elmawazini et al. 2013,1,0.24059,0.089571854,2.686,64,52,0,0,1,1992,2007,0,1,0,1,The Journal of Developing Areas,1,2013,0.001,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
22,Kentor 2001,1,-0.028,0.017948718,-1.56,88,78,0,1,0,1980,1997,0,1,0,1,Social Problems,0,2001,2.071,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
